experiment,user_type,policy,alpha_mix,episode,explained,modality,scope,detail,utility,oracle_utility,regret,curiosity,explanation_cost,feedback_modality,feedback_scope,feedback_detail
1,NormFollower,PO,,30,1,0,1,0,1.0,0.7699999999999998,0.24,0.0,1.0,1,1,0
1,NormFollower,PO,,31,1,1,1,0,0.0,0.7699999999999998,0.0,0.0,1.0,0,1,0
1,NormFollower,PO,,32,0,0,0,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,33,0,1,0,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,34,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,1,0
1,NormFollower,PO,,35,1,1,1,1,0.0,0.7699999999999998,0.76,0.0,2.0,1,0,1
1,NormFollower,PO,,36,1,0,1,1,0.0,0.7699999999999998,1.0,0.0,2.0,0,1,1
1,NormFollower,PO,,37,1,0,1,0,2.0,0.7699999999999998,0.24,0.0,1.0,1,1,1
1,NormFollower,PO,,38,1,1,0,1,1.0,0.7699999999999998,1.0,0.0,2.0,1,1,1
1,NormFollower,PO,,39,0,0,1,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,40,1,1,1,1,-1.0,0.7699999999999998,0.76,0.0,2.0,0,0,1
1,NormFollower,PO,,41,1,1,1,0,2.0,0.7699999999999998,0.0,0.0,1.0,1,1,1
1,NormFollower,PO,,42,1,0,0,1,-1.0,0.7699999999999998,1.24,0.0,2.0,0,1,0
1,NormFollower,PO,,43,0,1,0,0,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,44,0,0,0,1,0.0,0.7699999999999998,0.7699999999999998,0.0,0.0,0,0,0
1,NormFollower,PO,,45,1,0,1,0,0.0,0.7699999999999998,0.24,0.0,1.0,0,1,0
1,NormFollower,PO,,46,1,1,1,1,1.0,0.7699999999999998,0.76,0.0,2.0,1,1,1
1,NormFollower,PO,,47,1,0,1,1,1.0,0.7699999999999998,1.0,0.0,2.0,1,1,1
1,NormFollower,PO,,48,1,0,0,0,0.0,0.7699999999999998,0.47999999999999976,0.0,1.0,1,0,0
1,NormFollower,PO,,49,1,1,1,0,0.0,0.7699999999999998,0.0,0.0,1.0,1,0,0
1,NormFollower,BA,0.0,0,1,0,0,0,0.0,0.7699999999999998,0.47999999999999976,0.0,1.0,1,0,0
