experiment,user_type,policy,alpha_mix,episode,explained,modality,scope,detail,utility,oracle_utility,regret,curiosity,explanation_cost,feedback_modality,feedback_scope,feedback_detail
1,Minimalist,BA,0.0,20,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,21,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,22,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,23,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,1,0
1,Minimalist,BA,0.0,24,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,25,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,0,1
1,Minimalist,BA,0.0,26,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,1,0
1,Minimalist,BA,0.0,27,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.0,28,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,1,0
1,Minimalist,BA,0.0,29,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,30,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,31,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,32,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,33,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.0,34,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,35,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,36,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,37,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,38,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,39,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.0,40,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,41,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,42,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.0,43,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,44,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.0,45,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,46,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.0,47,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,48,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.0,49,1,0,0,0,0.0,1.25,0.0,0.0,1.0,1,0,0
1,Minimalist,BA,0.25,0,1,0,1,0,0.0,1.25,0.3599999999999999,0.0,1.0,1,0,0
1,Minimalist,BA,0.25,1,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,1,0
1,Minimalist,BA,0.25,2,1,1,0,0,1.0,1.25,0.3599999999999999,0.0,1.0,0,1,1
1,Minimalist,BA,0.25,3,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,4,1,0,0,0,0.0,1.25,0.0,0.0,1.0,0,0,1
1,Minimalist,BA,0.25,5,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.25,6,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,7,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,8,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,9,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,10,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,11,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.25,12,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.25,13,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.25,14,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.25,15,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,16,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.25,17,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,0,1
1,Minimalist,BA,0.25,18,1,0,0,0,1.0,1.25,0.0,0.0,1.0,0,1,1
1,Minimalist,BA,0.25,19,1,0,0,0,1.0,1.25,0.0,0.0,1.0,1,1,0
1,Minimalist,BA,0.25,20,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,21,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
1,Minimalist,BA,0.25,22,1,0,0,0,2.0,1.25,0.0,0.0,1.0,1,1,1
